iter	Logloss	Accuracy
80	0.3406917549	0.8667664671
81	0.3400718095	0.8667664671
82	0.338855218	0.8667664671
83	0.3386438792	0.8667664671
84	0.3383535054	0.8667664671
85	0.3378797977	0.8667664671
86	0.3378545795	0.8667664671
87	0.3369114128	0.8682634731
88	0.3363687207	0.871257485
89	0.3361054609	0.871257485
90	0.3354565969	0.871257485
91	0.3348760776	0.871257485
92	0.3337854168	0.872754491
93	0.3337815793	0.872754491
94	0.3335842658	0.874251497
95	0.3335483345	0.874251497
96	0.3331327838	0.874251497
97	0.3321156073	0.875748503
98	0.3315594839	0.874251497
99	0.3307838212	0.874251497
100	0.3298145226	0.874251497
101	0.3294201925	0.874251497
102	0.3282321998	0.874251497
103	0.3279666101	0.874251497
104	0.3279625898	0.874251497
105	0.3274448646	0.874251497
106	0.3274183445	0.874251497
107	0.3271975946	0.874251497
108	0.3270708644	0.874251497
109	0.3267961376	0.872754491
110	0.3253633191	0.872754491
111	0.3234122271	0.871257485
112	0.3219147185	0.874251497
113	0.3217945442	0.874251497
114	0.3217896102	0.874251497
115	0.3207312944	0.875748503
116	0.3204122303	0.875748503
117	0.3198188279	0.874251497
118	0.3195332967	0.874251497
119	0.3191296241	0.875748503
120	0.318565757	0.875748503
121	0.3184500826	0.874251497
122	0.3182570863	0.874251497
123	0.3178295432	0.875748503
124	0.3174798017	0.875748503
125	0.317184631	0.877245509
126	0.3165124676	0.875748503
127	0.316387108	0.875748503
128	0.3162821467	0.875748503
129	0.3149948577	0.878742515
130	0.3126803872	0.878742515
131	0.3114327071	0.878742515
132	0.3107938481	0.878742515
133	0.3107061329	0.878742515
134	0.3105188244	0.878742515
135	0.3105031088	0.878742515
136	0.3103449473	0.878742515
137	0.3100620887	0.878742515
138	0.3098981024	0.878742515
139	0.3098879603	0.878742515
140	0.3098417499	0.878742515
141	0.3097014741	0.878742515
142	0.3083327516	0.878742515
143	0.3081014485	0.878742515
144	0.3078736631	0.878742515
145	0.3074504144	0.878742515
146	0.307403199	0.878742515
147	0.3069426942	0.877245509
148	0.3066838202	0.877245509
149	0.3062063891	0.878742515
150	0.3053181129	0.877245509
151	0.305181766	0.877245509
152	0.3050706601	0.877245509
153	0.3048512807	0.878742515
154	0.3046411754	0.878742515
155	0.3042765635	0.880239521
156	0.3029873328	0.880239521
157	0.3028958258	0.880239521
158	0.3026764921	0.880239521
159	0.3025397569	0.880239521
160	0.3014641493	0.880239521
161	0.3009742463	0.8817365269
162	0.3007103926	0.8817365269
163	0.3002955728	0.880239521
164	0.2987370063	0.8832335329
165	0.2970612349	0.8817365269
166	0.2967473104	0.8817365269
167	0.2966367984	0.8817365269
168	0.2959264424	0.8847305389
169	0.2956872586	0.8847305389
170	0.2952475177	0.8847305389
171	0.2951679801	0.8847305389
172	0.2943898504	0.8817365269
173	0.2931892943	0.8847305389
174	0.2925586586	0.8847305389
175	0.2921895467	0.8877245509
176	0.2918480285	0.8877245509
177	0.290717439	0.8847305389
178	0.2900770724	0.8862275449
179	0.2897522064	0.8847305389
180	0.289695854	0.8862275449
181	0.2893902213	0.8892215569
182	0.289162573	0.8877245509
183	0.288978531	0.8877245509
184	0.2881191505	0.8922155689
185	0.2880933842	0.8922155689
186	0.2878392157	0.8922155689
187	0.2869798123	0.8952095808
188	0.2868781632	0.8937125749
189	0.2867150906	0.8952095808
190	0.2866029568	0.8937125749
191	0.2864066484	0.8952095808
192	0.2860058082	0.8967065868
193	0.2859564913	0.8967065868
194	0.285878073	0.8967065868
195	0.2852099756	0.8937125749
196	0.2851477526	0.8937125749
197	0.2845337919	0.8967065868
198	0.284232111	0.8967065868
199	0.2831126002	0.8982035928
200	0.2830356438	0.8982035928
201	0.2825596518	0.8982035928
202	0.2822000195	0.8982035928
203	0.2816303961	0.8982035928
204	0.2816152059	0.8982035928
205	0.2815968177	0.8967065868
206	0.2815892796	0.8967065868
207	0.2813752683	0.8982035928
208	0.2813619282	0.8982035928
209	0.2813161062	0.8982035928
210	0.2806692752	0.9011976048
211	0.2806656889	0.9011976048
212	0.2800909716	0.9011976048
213	0.2797539762	0.9011976048
214	0.2796568043	0.9011976048
215	0.2796222436	0.9011976048
216	0.2795468633	0.9011976048
217	0.2794717572	0.9011976048
218	0.2793728948	0.9011976048
219	0.277651941	0.9011976048
220	0.277297197	0.9011976048
221	0.2766007749	0.9026946108
222	0.2762789241	0.9026946108
223	0.2757925159	0.9026946108
224	0.2757442497	0.9026946108
225	0.2756295575	0.9026946108
226	0.2749703687	0.9026946108
227	0.2749342776	0.9026946108
228	0.2748919504	0.9026946108
229	0.2747953038	0.9026946108
230	0.2743449868	0.9041916168
231	0.2742920379	0.9041916168
232	0.2740480343	0.9026946108
233	0.2733877262	0.9041916168
234	0.2727518824	0.9041916168
235	0.2723534864	0.9026946108
236	0.2722936847	0.9026946108
237	0.2719568492	0.9026946108
238	0.2715507781	0.9026946108
239	0.2715010272	0.9041916168
240	0.271347617	0.9041916168
241	0.270603751	0.9026946108
242	0.2702834535	0.9041916168
243	0.2702829053	0.9041916168
244	0.2701862815	0.9026946108
245	0.2701167718	0.9011976048
246	0.2696349093	0.9026946108
247	0.2695708589	0.9026946108
248	0.2695280064	0.9011976048
249	0.2694830066	0.9026946108
250	0.2693567333	0.9026946108
251	0.2690490905	0.9041916168
252	0.2687394148	0.9041916168
253	0.2681854157	0.9041916168
254	0.2681479083	0.9041916168
255	0.2680212238	0.9071856287
256	0.2679953661	0.9071856287
257	0.2672697056	0.9056886228
258	0.2671171862	0.9071856287
259	0.2659709953	0.9086826347
260	0.2659069678	0.9071856287
261	0.2658220394	0.9086826347
262	0.2652262157	0.9071856287
263	0.2639600788	0.9071856287
264	0.2625527296	0.9041916168
265	0.2622754217	0.9056886228
266	0.2622462061	0.9056886228
267	0.262068126	0.9056886228
268	0.2619529313	0.9056886228
269	0.2619310482	0.9056886228
270	0.2605176457	0.9056886228
271	0.2603817329	0.9056886228
272	0.2599165682	0.9056886228
273	0.2594114292	0.9056886228
274	0.2589440717	0.9056886228
275	0.2583296085	0.9071856287
276	0.2580874323	0.9071856287
277	0.2576320214	0.9056886228
278	0.257577405	0.9056886228
279	0.2574833396	0.9056886228
280	0.2573473125	0.9056886228
281	0.2566813623	0.9056886228
282	0.2565219902	0.9056886228
283	0.2564772646	0.9056886228
284	0.2563723947	0.9056886228
285	0.2557325306	0.9056886228
286	0.2552661096	0.9041916168
287	0.2551683437	0.9041916168
288	0.2547662244	0.9041916168
289	0.2546575398	0.9041916168
290	0.2545114392	0.9041916168
291	0.2540073052	0.9041916168
292	0.2538393672	0.9041916168
293	0.2536542059	0.9041916168
294	0.253041433	0.9041916168
295	0.2530117834	0.9041916168
296	0.2529659614	0.9041916168
297	0.2529094034	0.9041916168
298	0.2525302636	0.9041916168
299	0.2511794496	0.9056886228
300	0.2506467168	0.9056886228
301	0.2500550047	0.9056886228
302	0.2496931796	0.9056886228
303	0.2495617667	0.9056886228
304	0.2495155563	0.9056886228
305	0.2494875742	0.9056886228
306	0.2493593593	0.9071856287
307	0.2484349005	0.9071856287
308	0.2483763095	0.9071856287
309	0.2479915276	0.9056886228
310	0.2479758805	0.9056886228
311	0.2478455869	0.9056886228
312	0.247753189	0.9071856287
313	0.2466588963	0.9071856287
314	0.2459859106	0.9071856287
315	0.2454659239	0.9071856287
316	0.2454239623	0.9071856287
317	0.2452906534	0.9071856287
318	0.2452243645	0.9071856287
319	0.2451879079	0.9071856287
320	0.2439409359	0.9086826347
321	0.2435466744	0.9086826347
322	0.2435072025	0.9086826347
323	0.2417499519	0.9071856287
324	0.2416029376	0.9086826347
325	0.2415536663	0.9086826347
326	0.2415527983	0.9086826347
327	0.2414832429	0.9086826347
328	0.2407626763	0.9086826347
329	0.2404493686	0.9086826347
330	0.2400363305	0.9086826347
331	0.2399125242	0.9101796407
332	0.2398849076	0.9101796407
333	0.2396604115	0.9116766467
334	0.2389637382	0.9131736527
335	0.2388788783	0.9131736527
336	0.2388557388	0.9131736527
337	0.2388549165	0.9131736527
338	0.2388383785	0.9131736527
339	0.238805531	0.9131736527
340	0.23779772	0.9146706587
341	0.2377951159	0.9146706587
342	0.2377304717	0.9146706587
343	0.2376087668	0.9146706587
344	0.2375001279	0.9176646707
345	0.2374230802	0.9161676647
346	0.2373090047	0.9176646707
347	0.2366363617	0.9161676647
348	0.236367277	0.9146706587
349	0.2359441426	0.9131736527
350	0.2353645142	0.9146706587
351	0.234781962	0.9146706587
352	0.2345120321	0.9161676647
353	0.2344081445	0.9161676647
354	0.2343543275	0.9146706587
355	0.2343311424	0.9161676647
356	0.2337340395	0.9146706587
357	0.2337176386	0.9146706587
358	0.2336950702	0.9146706587
359	0.2318476831	0.9146706587
360	0.2314926193	0.9161676647
361	0.231144157	0.9146706587
362	0.2304761053	0.9146706587
363	0.2304182224	0.9146706587
364	0.2303957454	0.9146706587
365	0.2300371867	0.9161676647
366	0.2296096436	0.9161676647
367	0.2295790347	0.9161676647
368	0.2290295584	0.9146706587
369	0.2289836678	0.9146706587
370	0.2289718811	0.9146706587
371	0.2289714014	0.9146706587
372	0.2289706019	0.9146706587
373	0.2288332956	0.9146706587
374	0.2285129296	0.9161676647
375	0.2285125641	0.9146706587
376	0.2285119245	0.9146706587
377	0.2284392854	0.9146706587
378	0.2283063192	0.9176646707
379	0.2283061593	0.9176646707
380	0.2279765649	0.9176646707
381	0.227936522	0.9176646707
382	0.2275013038	0.9161676647
383	0.2268270847	0.9191616766
384	0.226742773	0.9176646707
385	0.2267329964	0.9176646707
386	0.2267019306	0.9191616766
387	0.2260677086	0.9236526946
388	0.2260672061	0.9236526946
389	0.2260668178	0.9236526946
390	0.2260276429	0.9251497006
391	0.2260272546	0.9251497006
392	0.2259979476	0.9251497006
393	0.2259658996	0.9251497006
394	0.2256908988	0.9266467066
395	0.2256411707	0.9266467066
396	0.2256271682	0.9266467066
397	0.2255986151	0.9266467066
398	0.2251444834	0.9266467066
399	0.2244629546	0.9266467066
400	0.2242134003	0.9266467066
401	0.2234790825	0.9266467066
402	0.2225484106	0.9296407186
403	0.2224598045	0.9296407186
404	0.2224401143	0.9296407186
405	0.2221053803	0.9296407186
406	0.222017391	0.9296407186
407	0.2213578824	0.9296407186
408	0.2206993331	0.9296407186
409	0.2206796429	0.9296407186
410	0.2204922887	0.9296407186
411	0.2202934448	0.9296407186
412	0.2202381888	0.9296407186
413	0.2200609995	0.9296407186
414	0.2200564539	0.9296407186
415	0.2198660845	0.9281437126
416	0.2196532609	0.9281437126
417	0.219056592	0.9311377246
418	0.2189168416	0.9311377246
419	0.2187340559	0.9311377246
420	0.2187143657	0.9296407186
421	0.2182156454	0.9341317365
422	0.2181782979	0.9341317365
423	0.2181718107	0.9341317365
424	0.2181708056	0.9341317365
425	0.2180210502	0.9326347305
426	0.2175890072	0.9311377246
427	0.2171267664	0.9311377246
428	0.2171164872	0.9311377246
429	0.2169362371	0.9311377246
430	0.2169353005	0.9311377246
431	0.2168968795	0.9311377246
432	0.2165597699	0.9311377246
433	0.2164463797	0.9311377246
434	0.2163810958	0.9311377246
435	0.2162603276	0.9311377246
436	0.2161501125	0.9311377246
437	0.2160946966	0.9311377246
438	0.2157018513	0.9326347305
439	0.2153962415	0.9326347305
440	0.2153280567	0.9326347305
441	0.2152282806	0.9326347305
442	0.2152095498	0.9326347305
443	0.2151393319	0.9326347305
444	0.2151081062	0.9326347305
445	0.214846217	0.9326347305
446	0.2144417677	0.9326347305
447	0.2143707732	0.9341317365
448	0.2140601152	0.9341317365
449	0.2139545144	0.9341317365
450	0.2139054487	0.9341317365
451	0.2136728664	0.9341317365
452	0.2136561457	0.9341317365
453	0.213561829	0.9356287425
454	0.2134856721	0.9356287425
455	0.2132891809	0.9356287425
456	0.2132889525	0.9356287425
457	0.2132548943	0.9356287425
458	0.2131685268	0.9356287425
459	0.2130348525	0.9356287425
460	0.2128153361	0.9356287425
461	0.2128076382	0.9356287425
462	0.2128069758	0.9356287425
463	0.2124525744	0.9341317365
464	0.2124520947	0.9341317365
465	0.2124231076	0.9341317365
466	0.2119995848	0.9341317365
467	0.2109536268	0.9326347305
468	0.210738953	0.9326347305
469	0.2103696583	0.9326347305
470	0.2103632853	0.9326347305
471	0.2095354046	0.9341317365
472	0.209508085	0.9341317365
473	0.2094572147	0.9341317365
474	0.2094359712	0.9341317365
475	0.2091968788	0.9341317365
476	0.2091158564	0.9341317365
477	0.2091062169	0.9341317365
478	0.2091059428	0.9341317365
479	0.2090896104	0.9341317365
480	0.2090484711	0.9341317365
481	0.2090435599	0.9341317365
482	0.2090185245	0.9341317365
483	0.2090144129	0.9341317365
484	0.2090141388	0.9341317365
485	0.2088241577	0.9341317365
486	0.2087353918	0.9341317365
487	0.2087247015	0.9341317365
488	0.2085617202	0.9341317365
489	0.2085081089	0.9341317365
490	0.2084339393	0.9341317365
491	0.2082359634	0.9341317365
492	0.2082349355	0.9341317365
493	0.2066872877	0.9371257485
494	0.2066353438	0.9386227545
495	0.2059628607	0.9401197605
496	0.2058362675	0.9401197605
497	0.2058154809	0.9401197605
498	0.2055747209	0.9386227545
499	0.2055173862	0.9386227545
500	0.2054057778	0.9386227545
501	0.2053747348	0.9401197605
502	0.2053154586	0.9401197605
503	0.2048397864	0.9401197605
504	0.2042763533	0.9386227545
505	0.2042590387	0.9386227545
506	0.2038603914	0.9386227545
507	0.203221441	0.9401197605
508	0.2029816862	0.9416167665
509	0.2026378152	0.9431137725
510	0.2025935921	0.9431137725
511	0.2025242423	0.9446107784
512	0.2024942958	0.9431137725
513	0.2024745827	0.9446107784
514	0.2022771321	0.9431137725
515	0.2019688955	0.9446107784
516	0.2019684843	0.9446107784
517	0.2019324388	0.9446107784
518	0.2016559075	0.9446107784
519	0.2016395523	0.9446107784
520	0.2016180118	0.9446107784
521	0.2013806554	0.9446107784
522	0.2013798103	0.9446107784
523	0.2013752646	0.9446107784
524	0.2012862017	0.9446107784
525	0.2012489913	0.9431137725
526	0.2011456975	0.9446107784
527	0.2009190085	0.9446107784
528	0.2006645659	0.9431137725
529	0.2006053353	0.9446107784
530	0.2003256061	0.9461077844
531	0.2002573984	0.9446107784
532	0.2000907167	0.9461077844
533	0.1999709535	0.9461077844
534	0.1999653342	0.9461077844
535	0.1999110376	0.9446107784
536	0.1992292575	0.9431137725
537	0.1991127151	0.9431137725
538	0.1990123452	0.9431137725
539	0.1989260691	0.9431137725
540	0.1989143965	0.9431137725
541	0.1987793289	0.9431137725
542	0.1984204504	0.9461077844
543	0.198373509	0.9461077844
544	0.1983163799	0.9461077844
545	0.1983120855	0.9461077844
546	0.1981740255	0.9446107784
547	0.1981589951	0.9446107784
548	0.1981420917	0.9446107784
549	0.1981372262	0.9446107784
550	0.1978929257	0.9446107784
551	0.1978539107	0.9446107784
552	0.1978418499	0.9446107784
553	0.1978220683	0.9446107784
554	0.1976501328	0.9446107784
555	0.1975427959	0.9446107784
556	0.1975225117	0.9446107784
557	0.1972176101	0.9446107784
558	0.1966382329	0.9446107784
559	0.1963278491	0.9446107784
560	0.1962625195	0.9446107784
561	0.1962439943	0.9446107784
562	0.1961103885	0.9446107784
563	0.1959551737	0.9446107784
564	0.1958721412	0.9446107784
565	0.1958693544	0.9446107784
566	0.1958024259	0.9446107784
567	0.1956735485	0.9446107784
568	0.1956662161	0.9446107784
569	0.1951326382	0.9446107784
570	0.1949787026	0.9446107784
571	0.1949149492	0.9446107784
572	0.1947162423	0.9446107784
573	0.1945496519	0.9446107784
574	0.1945492636	0.9446107784
575	0.194533982	0.9446107784
576	0.194520048	0.9446107784
577	0.1942436538	0.9446107784
578	0.1942222504	0.9446107784
579	0.1941434209	0.9446107784
580	0.1940247085	0.9446107784
581	0.1940048812	0.9446107784
582	0.1938444126	0.9446107784
583	0.1938018114	0.9446107784
584	0.1926093872	0.9446107784
585	0.1925127863	0.9446107784
586	0.1920546572	0.9461077844
587	0.1918500569	0.9491017964
588	0.1913051034	0.9491017964
589	0.1907183482	0.9491017964
590	0.1904943318	0.9491017964
591	0.1903461867	0.9491017964
592	0.1902910564	0.9491017964
593	0.1898418244	0.9491017964
594	0.1898204781	0.9491017964
595	0.1897215015	0.9491017964
596	0.1896227306	0.9491017964
597	0.1895746699	0.9491017964
598	0.1894773952	0.9491017964
599	0.1893311461	0.9491017964
600	0.1891262831	0.9491017964
601	0.1891137654	0.9491017964
602	0.1890886844	0.9491017964
603	0.1889346802	0.9491017964
604	0.188801063	0.9491017964
605	0.1888008118	0.9491017964
606	0.1887789515	0.9491017964
607	0.1887787688	0.9491017964
608	0.1887785746	0.9491017964
609	0.1887232158	0.9491017964
610	0.1887222336	0.9491017964
611	0.188548859	0.9491017964
612	0.1885487676	0.9491017964
613	0.1885081537	0.9491017964
614	0.1885080851	0.9491017964
615	0.1885079709	0.9491017964
616	0.1885077996	0.9491017964
617	0.1884922096	0.9491017964
618	0.1884919127	0.9491017964
619	0.1880823695	0.9505988024
620	0.1880671564	0.9505988024
621	0.1880400309	0.9520958084
622	0.1876547351	0.9520958084
623	0.1876524508	0.9520958084
624	0.1876457351	0.9520958084
625	0.1876315499	0.9520958084
626	0.187536845	0.9520958084
627	0.1874080361	0.9520958084
628	0.1874008407	0.9520958084
629	0.1873071636	0.9520958084
630	0.1867652482	0.9520958084
631	0.1865879105	0.9505988024
632	0.1865877391	0.9505988024
633	0.1865140607	0.9505988024
634	0.186121044	0.9520958084
635	0.1858665101	0.9520958084
636	0.1857972745	0.9520958084
637	0.1851872998	0.9520958084
638	0.1847069106	0.9520958084
639	0.1847066137	0.9520958084
640	0.1845329193	0.9520958084
641	0.1844370037	0.9520958084
642	0.1844368666	0.9520958084
643	0.1843650041	0.9520958084
644	0.1843647871	0.9520958084
645	0.1837953236	0.9520958084
646	0.1837914518	0.9520958084
647	0.1836346609	0.9520958084
648	0.183486573	0.9520958084
649	0.1834154529	0.9520958084
650	0.1834153044	0.9520958084
651	0.1833525332	0.9520958084
652	0.1833493467	0.9520958084
653	0.183239657	0.9520958084
654	0.1829479469	0.9520958084
655	0.1828570109	0.9520958084
656	0.1828521454	0.9520958084
657	0.1828411582	0.9520958084
658	0.1828409298	0.9520958084
659	0.1827974491	0.9520958084
660	0.1827774505	0.9520958084
661	0.1827659835	0.9520958084
662	0.1827570635	0.9520958084
663	0.1827505877	0.9520958084
664	0.1824142433	0.9520958084
665	0.1824017142	0.9520958084
666	0.182373321	0.9520958084
667	0.1823592043	0.9520958084
668	0.1823589759	0.9520958084
669	0.1823267451	0.9520958084
670	0.1822495946	0.9535928144
671	0.1821121513	0.9520958084
672	0.1821093988	0.9520958084
673	0.1820939572	0.9520958084
674	0.1820788355	0.9520958084
675	0.1820572493	0.9520958084
676	0.182056861	0.9520958084
677	0.1820567468	0.9520958084
678	0.1818886032	0.9520958084
679	0.1818883291	0.9520958084
680	0.1818881463	0.9520958084
681	0.1818029438	0.9520958084
682	0.1817227666	0.9520958084
683	0.1814028574	0.9520958084
684	0.1813648704	0.9520958084
685	0.1813585887	0.9520958084
686	0.1813566242	0.9520958084
687	0.1813548653	0.9520958084
688	0.1813486065	0.9520958084
689	0.1813455228	0.9520958084
690	0.1811156587	0.9520958084
691	0.1811027298	0.9520958084
692	0.1809045712	0.9520958084
693	0.1808884444	0.9520958084
694	0.1808881931	0.9520958084
695	0.1806886867	0.9535928144
696	0.1805778092	0.9535928144
697	0.1805690605	0.9535928144
698	0.1803769323	0.9535928144
699	0.1803707306	0.9535928144
700	0.1803474198	0.9535928144
701	0.1799488639	0.9535928144
702	0.1794032708	0.9535928144
703	0.1791309882	0.9535928144
704	0.1791100759	0.9535928144
705	0.1790896204	0.9535928144
706	0.1790238569	0.9535928144
707	0.1790209102	0.9535928144
708	0.1790177922	0.9535928144
709	0.1788996736	0.9535928144
710	0.1787026	0.9535928144
711	0.1786908247	0.9535928144
712	0.1781001519	0.9535928144
713	0.1780942129	0.9535928144
714	0.1779460336	0.9535928144
715	0.1779022674	0.9535928144
716	0.1778279036	0.9535928144
717	0.1777378014	0.9535928144
718	0.1777323991	0.9535928144
719	0.1776896837	0.9535928144
720	0.17738557	0.9535928144
721	0.1773565715	0.9535928144
722	0.1773379206	0.9535928144
723	0.1773008015	0.9535928144
724	0.1771719242	0.9535928144
725	0.1770592307	0.9535928144
726	0.1770414706	0.9535928144
727	0.1770234936	0.9535928144
728	0.1770118896	0.9535928144
729	0.1769957514	0.9535928144
730	0.1765452402	0.9535928144
731	0.1764126395	0.9550898204
732	0.1762100608	0.9550898204
733	0.1760785794	0.9550898204
734	0.175994222	0.9550898204
735	0.1758612102	0.9550898204
736	0.1758501201	0.9550898204
737	0.1757542045	0.9550898204
738	0.1755238265	0.9550898204
739	0.1755194293	0.9550898204
740	0.1755132161	0.9550898204
741	0.1753442502	0.9550898204
742	0.175319763	0.9550898204
743	0.1753009636	0.9550898204
744	0.1750306455	0.9535928144
745	0.1744143206	0.9535928144
746	0.1742788075	0.9535928144
747	0.1742750385	0.9535928144
748	0.1742500945	0.9535928144
749	0.1739940072	0.9535928144
750	0.173928335	0.9535928144
751	0.1735276091	0.9550898204
752	0.173521019	0.9550898204
753	0.1729929804	0.9535928144
754	0.1729807939	0.9535928144
755	0.172956341	0.9535928144
756	0.1724643936	0.9550898204
757	0.1724383874	0.9550898204
758	0.1722138114	0.9550898204
759	0.1719190175	0.9550898204
760	0.17190168	0.9550898204
761	0.1718866497	0.9550898204
762	0.1718331868	0.9550898204
763	0.1718291665	0.9550898204
764	0.1717856287	0.9550898204
765	0.1717282369	0.9565868263
766	0.1716885138	0.9565868263
767	0.171560573	0.9565868263
768	0.17155195	0.9565868263
769	0.1715444805	0.9565868263
770	0.1715355833	0.9565868263
771	0.1715348752	0.9565868263
772	0.1714175333	0.9565868263
773	0.1713505705	0.9580838323
774	0.1711581796	0.9580838323
775	0.171030924	0.9580838323
776	0.1710250877	0.9580838323
777	0.170711426	0.9580838323
778	0.170707063	0.9580838323
779	0.1707069488	0.9580838323
780	0.17060924	0.9595808383
781	0.1706091487	0.9595808383
782	0.1705798303	0.9595808383
783	0.1705547378	0.9595808383
784	0.1703575271	0.9595808383
785	0.1703534155	0.9595808383
786	0.1703472709	0.9595808383
787	0.1703424968	0.9595808383
788	0.1703042813	0.9595808383
789	0.1703040643	0.9595808383
790	0.1702979539	0.9595808383
791	0.1702731584	0.9595808383
792	0.170266751	0.9595808383
793	0.1702202209	0.9595808383
794	0.1698002159	0.9595808383
795	0.169793226	0.9595808383
796	0.1697551248	0.9595808383
797	0.1697550105	0.9595808383
798	0.169710856	0.9595808383
799	0.1697061961	0.9595808383
800	0.169684964	0.9595808383
801	0.1696848727	0.9595808383
802	0.1696848155	0.9595808383
803	0.169684747	0.9595808383
804	0.1696837191	0.9595808383
805	0.1696604769	0.9595808383
806	0.1696536241	0.9595808383
807	0.16965343	0.9595808383
808	0.16965335	0.9595808383
809	0.169642397	0.9595808383
810	0.1696422828	0.9595808383
811	0.1693286096	0.9595808383
812	0.1689711017	0.9610778443
813	0.1689534901	0.9610778443
814	0.1689467059	0.9610778443
815	0.168829935	0.9610778443
816	0.1688061446	0.9610778443
817	0.1688059847	0.9610778443
818	0.1687880419	0.9610778443
819	0.1687642857	0.9610778443
820	0.1686388119	0.9610778443
821	0.1686253348	0.9610778443
822	0.1686162435	0.9610778443
823	0.1686115151	0.9610778443
824	0.1676213384	0.9625748503
825	0.1675381575	0.9625748503
826	0.1674413624	0.9625748503
827	0.1674193879	0.9625748503
828	0.1674185313	0.9625748503
829	0.1674173092	0.9625748503
830	0.1673694314	0.9625748503
831	0.1670309055	0.9625748503
832	0.1670306086	0.9625748503
833	0.166497853	0.9610778443
834	0.1663944564	0.9610778443
835	0.1662750701	0.9610778443
836	0.1657053553	0.9610778443
837	0.1657053097	0.9610778443
838	0.1656505562	0.9610778443
839	0.1652396082	0.9610778443
840	0.1652394712	0.9610778443
841	0.1652393341	0.9610778443
842	0.16523231	0.9610778443
843	0.1649917671	0.9610778443
844	0.1649803344	0.9610778443
845	0.1648041731	0.9610778443
846	0.164702958	0.9610778443
847	0.1646935469	0.9610778443
848	0.1646581182	0.9610778443
849	0.1646560166	0.9610778443
850	0.1646385079	0.9610778443
851	0.164130011	0.9610778443
852	0.1641130504	0.9610778443
853	0.1641056495	0.9610778443
854	0.1641014008	0.9610778443
855	0.1640928805	0.9610778443
856	0.1640777588	0.9610778443
857	0.1640739212	0.9610778443
858	0.16388426	0.9625748503
859	0.1638420014	0.9625748503
860	0.1637835702	0.9640718563
861	0.1637629663	0.9640718563
862	0.163732266	0.9640718563
863	0.1635119729	0.9640718563
864	0.1634027858	0.9640718563
865	0.1633875613	0.9640718563
866	0.1631547048	0.9640718563
867	0.1628611445	0.9640718563
868	0.1628440354	0.9640718563
869	0.1627403305	0.9640718563
870	0.1627390742	0.9640718563
871	0.1627317646	0.9640718563
872	0.1627182875	0.9640718563
873	0.1626752865	0.9640718563
874	0.1622881861	0.9625748503
875	0.1622784323	0.9625748503
876	0.1622615974	0.9625748503
877	0.1621431705	0.9625748503
878	0.1621399268	0.9625748503
879	0.1620546672	0.9625748503
880	0.1620298488	0.9610778443
881	0.1616123565	0.9625748503
